country,date,value,indicator
Japan,1982,2.7410409556314,inflacion
Japan,1981,4.91216291820523,inflacion
Japan,1980,7.77858176555718,inflacion
Japan,1979,3.70185092546269,inflacion
Japan,1978,4.20956601068681,inflacion
Japan,1977,8.16182689596842,inflacion
Japan,1976,9.37403638606234,inflacion
Japan,1975,11.7312661498708,inflacion
Japan,1974,23.2222458076842,inflacion
Japan,1973,11.6086235489221,inflacion
Japan,1972,4.84351713859905,inflacion
Japan,1971,6.39534883720926,inflacion
Japan,1970,6.92417383485781,inflacion
Japan,1969,5.24982091102027,inflacion
Japan,1968,5.33943295739344,inflacion
Japan,1967,3.98984808881518,inflacion
Japan,1966,5.04083205887676,inflacion
Japan,1965,6.65599094260621,inflacion
Japan,1964,3.80038945305753,inflacion
Japan,1963,6.7069055639799,inflacion
Japan,1962,6.8354403481973,inflacion
Japan,1961,5.36846178480055,inflacion
Japan,1960,3.5745115253591,inflacion
